cat_name;cat_url;sub_cat_name;sub_cat_url;sub_sub_cat_name;sub_sub_cat_url
Аптека;https://www.ozon.ru/category/apteka-6000/;Лекарственные средства;https://www.ozon.ru/category/lekarstvennye-sredstva-30000/;Лекарственные средства;https://www.ozon.ru/category/lekarstvennye-sredstva-30000/
Аптека;https://www.ozon.ru/category/apteka-6000/;Лекарственные средства;https://www.ozon.ru/category/lekarstvennye-sredstva-30000/;При простуде и гриппе;https://www.ozon.ru/category/prostuda-gripp-30006/
Аптека;https://www.ozon.ru/category/apteka-6000/;Лекарственные средства;https://www.ozon.ru/category/lekarstvennye-sredstva-30000/;Иммуностимуляторы;https://www.ozon.ru/category/immunitet-30015/
Аптека;https://www.ozon.ru/category/apteka-6000/;Лекарственные средства;https://www.ozon.ru/category/lekarstvennye-sredstva-30000/;Желудок, кишечник, печень;https://www.ozon.ru/category/zheludok-kishechnik-pechen-30032/
Аптека;https://www.ozon.ru/category/apteka-6000/;Лекарственные средства;https://www.ozon.ru/category/lekarstvennye-sredstva-30000/;Препараты при дерматологических нарушениях;https://www.ozon.ru/category/kozha-volosy-nogti-32097/
Аптека;https://www.ozon.ru/category/apteka-6000/;Лекарственные средства;https://www.ozon.ru/category/lekarstvennye-sredstva-30000/;При нарушениях опорно-двигательного аппарата;https://www.ozon.ru/category/lekarstva-ot-bolezni-sustavov-30103/
Аптека;https://www.ozon.ru/category/apteka-6000/;Лекарственные средства;https://www.ozon.ru/category/lekarstvennye-sredstva-30000/;Сердечно-сосудистые;https://www.ozon.ru/category/serdechno-sosudistye-zabolevaniya-30007/
Аптека;https://www.ozon.ru/category/apteka-6000/;Лекарственные средства;https://www.ozon.ru/category/lekarstvennye-sredstva-30000/;При неврологических нарушениях;https://www.ozon.ru/category/nevrologiya-30081/
Аптека;https://www.ozon.ru/category/apteka-6000/;Лекарственные средства;https://www.ozon.ru/category/lekarstvennye-sredstva-30000/;Препараты при аллергии;https://www.ozon.ru/category/lekarstva-ot-allergii-30014/
Аптека;https://www.ozon.ru/category/apteka-6000/;Лекарственные средства;https://www.ozon.ru/category/lekarstvennye-sredstva-30000/;При нарушении обмена веществ;https://www.ozon.ru/category/narushenie-obmena-veshchestv-6118/
